6541,High visibility promotional safety jacket.,100 x 70,160 x 100,71 x 75,Polyester 100%
6542,Promotional safety jacket for children.,90 x 45,150 x 80,57 x 59,Polyester 100%
6543,16 pc First aid kit.,60 x 30,,17 x 13,EVA
6544,Car emergency first aid kit. ,80 x 25,,33 x 14,EVA
6545,Mini Fridge. (not for the UK or Ireland) ,70 x 70,,19 x 28,ABS
6546,Mini portable barbecue.,50 x 50,,32 x 45,Iron
6547,Foldable barbecue grill. ,100 x 20,,30 x 26,Steel
6548,Body mass indicator tape (BMI) 1.5m,20 x 12,,5 x 6,ABS / PVC
6556,"First aid kit in a plastic box, 10pc",50 x 20,,11 x 9,PP
6559,"Plastic, 1.5m, heart shaped BMI tape measure.",40 x 10,,8 x 7,ABS / PVC
6584,Plastic bottle opener in shape of a foot.  ,30 x 14,20 x 14,11 x 6,ABS / Iron
6603,Playing cards,n/a,,9 x 6,Cardboard / Paper
6604,3 in 1 Touch screen pen and stylus.,45 x 8,,2 x 14,ABS / Metal
6608,Ballpen with black ink and stylus.,45 x 8,,1 x 13,ABS / Metal
6612,Wooden ballpen with metal clip.,30 x 20,50 x 7,2 x 14,ABS / Metal / Bamboo
6614,Metal twist action ballpen.,50 x 10,,17 x 3,Aluminium / Copper / Paper / PVC
6621,"Parking disc, scraper, coins",50 x 50,,12 x 16,Plastic
6622,A5 size polypropylene bag,110 x 120,,20 x 30,Nylon / PP 0.18mm
6623,A4 size polypropylene bag,150 x 160,,26 x 40,Nylon / PP 0.18mm
6632,2m Folding ruler.,70 x 20,,23 x 2,ABS
6633,Writing set in a pouch.,40 x 10 ,,15 x 4,ABS / Aluminium / PU / PVC
6638,Plastic ballpen with blue ink.  ,25 x 20 ,,1 x 14,ABS
6639,Telescopic aluminium flash light.,30 x 4,,2 x 17,Aluminium / Metal / Rubber
6651,Steel ballpen with silicone barrel. ,35 x 7,,1 x 12,Iron / ABS / Iron / Copper
6670,Promotional safety vest for children.,100 x 50,,30 x 38,Polyester 100%
6671,House shaped mint card ,40 x 30,,6 x 7,PP
6679,Truck shaped mint card ,40 x 25,,9 x 5,PP
6685,Travel wallet with integrated 4000mAh power bank.,70 x 35,,24 x 14,Svepa PU
6692,Svepa PU zipped travel wallet.,90 x 50,,26 x 18,PU / Linen
6698,Large wooden chest. ,60 x 25,,43 x 32,PU / Iron / Pinewood / Multiplex
6701,Small wooden chest.,60 x 25,,15 x 26,PU / Iron / Pinewood / Multiplex
6703,4pc Barbecue set,100 x 60,,48 x 15,Stainless Steel 430 / Nylon 210D / Nylon 600D
6725,A5 Document folder with integrated 5000mAh power bank.,100 x 60,,27 x 24,Rubber / Svepa PU
6728,Oval shaped salad box.,50 x 35,,23 x 18,PP
6729,A4  Document folder with 5000mAh power bank.,120 x 90,,34 x 26,Metal / Svepa PU
6730,Solar flower.,20 x 10,,10 x 11,ABS / PP
6731,Salad container with cup and fork.,40 x 40,,11 x 20,PP
6732,Plastic vacuum wine stopper. ,20 x 30,,5 x 7,ABS / Silicone
6735,Acrylic beanie with a matching colour label.,40 x 18,,20 x 20,Acrylic
6814,Wine set in gift box,120 x 50 ,,36 x 11,Stainless steel / Zinc / EVA / MDF
6817,Wine set in gift box,24 x 5 ,,10 x 14,Cardboard / Stainless steel / Zinc
6821,Wine set in gift box,140 x 110 ,,15 x 18,Stainless steel / Zinc / EVA / MDF
6829,Wine set in gift box,50 x 20 ,,37 x 12,Stainless steel / Zinc alloy / Aluminium / MDF
6832,Wine set with chess-game,70 x 10 ,,17 x 14,PU / Stainless steel / MDF / Zinc alloy
6854,Steel key ring with two wooden Dutch shoes.,6 x 5,15 x 4,4 x 2,Wood / Iron
6866,Plastic digital weather station. ,65 x 9,65 x 10,8 x 13,ABS / Glass / Metal / Silicone / PCB
6904,Square plastic memo dispenser. ,40 x 40 ,,5 x 5,ABS / paper 70 gsm
6905,Bottle opener with large clip and magnet.,20 x 14,20 x 40,8 x 4,ABS / Iron / Carbon Steel
6908,Reflecting plastic whistle on a belt clip.,20 x 20 ,,11 x 4,PS / PP
6929,Plastic pen holder with a white board. ,60 x 12,,8 x 11,PS / Paper150g/m2
6933,Aluminium ballpen with a rubber tip and blue ink. ,20 x 20,40 x 6,1 x 14,Aluminium / Metal
6936,Plastic car mobile phone holder.,35 x 12,,9 x 8,ABS / HIPS
6947,Leather Charles Dickens® pencil case. ,70 x 30,,19 x 8,Cow leather
6963,"Plastic ballpen with a snowman figure, black ink. ",35 x 20 ,,2 x 15,ABS / AS / PP / Steel
6971,"Push cap plastic ballpen with a girl figure, black ink.  ",35 x 20 ,,2 x 15,ABS / AS / PP / Steel
6974,"Double walled, 330ml leak proof steel drinking can.",30 x 50 ,,7 x 15,Stainless steel
6975,Digital meat thermometer.,10 x 10,20 x 10,21 x 3,ABS / Glass / Metal / PVC / Stainless Steel 304
6977,ABS trolley with 4 spinner wheels.,60 x 35,,55 x 38,ABS / Metal / Rubber
6978,ABS trolley with 4 spinner wheels.,60 x 35,,58 x 39,Metal / PC/ABS
6981,Bicycle bag in a polyester material.,200 x 100,,35 x 36,Polyester 600D / PE / PP / POM
6983,Metal rectangular key holder.,30 x 20,,8 x 3,Metal / Stainless steel / Iron / Zinc alloy
6984,"Plastic pull lamp with a 1W, white LED light. ",40 x 20,,16 x 6,ABS / Nylon / PC
6985,Wooden beach ball game. ,100 dia,,34 x 19,PP / MDF
6986,Soft padded 600D polyester stadium cushion. ,140 x 140,70 x 70,19 x 14,EVA / Polyester 600D / Sponge 5mm
7051,Translucent acrylic cube memo ,20 x 20,,2 x 11,Acrylic / Iron
7060,Plastic whistle with neck cord. (sold 48pc per box),15 dia ,,6 x 2,Nylon / PS
7061,Aluminium ballpen with blue ink.,40 x 10,,ø 1 x 14,Aluminium
7074,ABS power bank with Li-ion battery 2200mAh,50 x 12,,3 x 10,ABS / Paper
7081,Aluminium power bank 2000 mAh,50 x 13,,3 x 12,Aluminium
7083,ABS Li-polymer power bank 5000mAh,50 x 30,,12 x 7,ABS
7089,Aluminium power bank 4000 mAh,50 x 30,,7 x 12,Aluminium
7091,ABS triangular power bank 2200 mAh,60 x 20,,9 x 3,ABS / Rubber
7092,Aluminium power bank 2200 mAh,50 x 10,,9 x 2,Aluminium
7093,Aluminium power bank with a Li-polymer 2000 mAh,60 x 25,,11 x 4,Aluminium
7094,ABS power bank with a Li-polymer battery 2000 mAh,40 x 20,,9 x 5,ABS
7096,Five minute shower sand timer ,20 x 20,,10 x 13,Glass / Plastic
7097,Polyester (210D) drawstring backpack.,200 x 200 ,,34 x 42,Polyester 210D
7112,"Pocket knife, 7pc ",23 x 9,,9 x 3,Plastic / Stainless steel
7123,"Tape measure, 3m",45 x 45,,7 x 6,PE / Steel
7124,Plastic ballpen a rubber tip and blue ink.,50 x 25,,1 x 15,ABS
7125,"Tape measure, 5m",40 dia,,7 x 6,PE / Steel
7126,Spirit level with keychain,28 x 9,,4 x 2,Metal / PET / Solvent oil
7129,PU luxurious black pen case.,40 x 20,50 x 20,17 x 3,PU / Stainless steel / Velvet
7130,PU luxurious black pen case.,40 x 40,60 x 30,17 x 3,PU / Stainless steel / Velvet
7142,Key holder with one metre tape,20 x 20,,6 x 4,Metal / PE
7159,26pcs aluminium and metal tool set.,60 x 30,,9 x 17,ABS / PVC / PE / PP / Steel
7166,"Tape measure and laser, 2m",30 x 20,,16 x 6,ABS / Steel
7215,A4 Zipped nylon portfolio ,150 x 80,,37 x 30,Metal / Polyester / PVC
7220,Steel and wood pocket knife,30 x 7,,12 x 2,Pakkawood / Stainless steel 420
7221,Charles Dickens briefcase,80 x 50,,40 x 31,Leather / Metal / Non Woven
7227,"Vertical, curved business card holder. ",40 x 30,,10 x 6,PU / Stainless steel / Velvet
7229,"Horizontal, curved business card holder.",60 x 20,,10 x 6,PU / Stainless steel / Velvet
7230,A5 Pad folio with PU cover.,70 x 60,,23 x 17,Nylon / PU
7231,A4 Pad folio with PU cover.,150 x 150,,31 x 24,Nylon / PU
7238,Large steel multi tool,40 x 10,30 x 15 ,12 x 6,ABS / Metal / Nylon / Stainless steel
7240,Three function bar knife ,40 x 6,,12 x 3,Plastic / Stainless steel
7243,Plastic light bulb key holder.,12 x 10,,3 x 5,ABS / AS / Metal
7245,Telescopic selfie stick.,30 x 40,,61 x 5,ABS / Metal / Silicone
7246,Safety light with powerful COB LED lights. ,40 x 20,,3 x 8,ABS / Metal / Silicone
7247,Non-woven foldable beach mat.,180 x 150,,75 x 60,PP / Non woven 80gr
7248,Plastic telescopic selfie stick. ,8 x 30,,61 x 5,ABS / Metal / EVA
7249,PU foam anti-stress light bulb.,25 x 25,,6 x 10,PU Foam
7251,Aluminium bicycle bell.,30 dia,,5 x 5,ABS / Aluminium
7252,Plastic card holder with RFID protection. ,60 x 45,,6 x 9,PS / Aluminium foil
7255,Torch with 2 LED lights.,20 x 30,,7 x 3,ABS
7256,Notebook with a PU cork effect cover.,50 x 60,,9 x 14,Nylon / Paper / PU / Rubber
7257,Notebook with a PU cork effect cover.,70 x 60,,14 x 21,Nylon / Paper / PU / Rubber
7258,Large notebook with a PU cork effect cover.,120 x 100,,21 x 29,Nylon / Paper / PU / Rubber
7259,Tablet shoulder bag .,100 x 100,,25 x 22,Polyester 600D / Polyester 190T
7261,Plastic cooling box suitable for twelve 33cl cans,70 x 35,,25 x 19,PP/Silicon/Tritan
7263,Plastic and stainless steel garlic cutter.,30 dia,30 dia,7 x 6,ABS / Stainless steel / PS
7273,Plastic bicycle light with a 4 LED lights.,25 x 15,,12 x 3,ABS / Silicone
7277,Car power adapter with steel part for emergency. ,20 x 8,,3 x 6,Stainless steel
7279,Head light with 8 powerful COB LED lights.,30 x 7,,6 x 4,ABS / Rubber
7280,Plastic light with 6 powerful COB LED lights.,25 x 7,,3 x 2,ABS / Metal
7281,Plastic mobile phone holder. ,40 dia,,6 x 8,ABS / PVC
7282,Tool set supplied in a black case. 8pc,70 x 30,to fill in the top of the black case 1mm from the edge,8 x 14,ABS / PP / Steel / TPR
7284,Plastic 15cm transparent ruler. ,70 x 25,,5 x 19,PS
7286,Plastic compass with carabiner clip.,20 dia,,7 x 3,ABS
7287,"Non-woven, 70 g/m² apron with a front pocket.",140 x 90,,73 x 49,Non Woven / Non-woven 70g/m
7288,Plastic bottle (750 ml) with drinking cup. ,40 x 40,140 x 50,7 x 25,AS / Silicone
7289,Mobile phone holder.,30 x 20,to fill in either side 1mm from the edge,3 x 10,ABS / Rubber
7290,Steel pick-up tool.,50 x 20,,83 x 8,PP
7293,Bicycle bag with reflective strip.,100 x 30,,20 x 11,Polyester 600D / Velcro
7294,Foldable cooler bag.,n/a,,42 x 28,Polyester 210D
7295,Cardboard stationery cube. ,60 x 60,93 x 93,37 x 10,Cardboard
7296,Breakfast mug with a matching spoon.,40 x 40,30 x 15,9 x 15,PP / PS
7297,Bluetooth silicon speaker cube. ,40 x 40,,5 x 5,ABS / Rubber coating
7298,Power bank with a 4000mAh capacity. A,60 x 35,,11 x 7,Aluminium
7299,Plastic ballpen with a coloured cap match to ink.,50 x 15,,1 x 14,"ø 0,8 x 13,7 cm"
7300,Oval wooden key holder. ,30 x 20,,6 x 4,Wood / Steel
7304,Bluetooth speaker in a rubberised case.,35 x 20,,11 x 4,ABS / Rubber coating
7305,Ballpen & pencil set,45 x 8,25 x 20,17 x 4,Aluminium / Plastic / Metal
7306,Cosmetic set  in a rotating case.,45 x 15,20 dia,3 x 7,ABS / Metal
7307,Drinking bottle (650 ml) with fruit infuser.,40 x 40,150 x 70,7 x 24 cm,PS / Tritan
7309,Mobile phone holder and screen cleaner.,30 x 15,25 x 12,6 x 2,ABS / Metal
7310,Plastic power bank with a 2200mAh capacity. ,50 x 15,,12 x 3,ABS
7311,Car mobile phone holder.,12 x 8,,4 x 4,ABS / Metal
7359,Plastic key holder with a rotating locking mechanism.,23 dia,,7 x 4,ABS / Acrylic / PVC / Stainless steel / Iron
7377,Plastic cleaning roller for clothes.,50 x 12,,2 x 11,ABS / Cotton / Iron / Resin / TPR
7381,Polyester wellness set.,n/a,,33 x 43,Microfibre / Polyester 100%
7398,"Polyester, 1680D backpack. ",120 x 120,,46 x 33,Metal / Nylon / 1680D/PVC Polyester
7400,5pc Football BBQ set. ,100 x 100,,48 x 14,Cotton / PU / Stainless Steel 430 / Nylon 600D / Aokwood
7407,Aluminium bluetooth speaker. ,30 x 25,,6 x 6,ABS / Aluminium
7408,Santa Claus anti stress ball ,30 x 15,,7 x 7,PU Foam
7413,Square plastic ice pack.,45 x 45,,10 x 10,PVC / Water
7415,Round plastic ice pack.,45 x 45,,10 x 1,PVC / Water
7462,"11oz white photo mug, (sold per 36 pcs)",n/a,,8 x 10,Porcelain
7465,25pc Tools set. ,55 dia,50 x 35 ,16 x 6,ABS / PVC / PP / TPR
7468,Laptop shoulder bag in a soft PU material. ,150 x 100,,38 x 32,Metal / Nylon / PU
7470,2-in-1 Drinking mug.,30 x 50,40 x 25,9 x 12,PP / PS
7471,Polyester 600D messenger bag. ,150 x 60,,34 x 32,Polyester 600D
7472,Wood effect plastic sunglasses.,50 x 7,,5 x 15,PC
7473,Plastic ballpen with blue ink and rubber tip.,40 x 13,,15 x 2,ABS / Copper / Iron / Silicone
7474,Plastic mini  'no mobile phones' sign with mirror .,45 x 45,,14 x 8,ABS / Glass
7475,Polyester 600D large capacity sports/travel bag. ,160 x 100,,72 x 34,Nylon / Polyester 600D
7476,Pair of earphones in a plastic case.,30 x 20,40 dia,7 x 3,ABS / PVC / Silicone
7477,Plastic 500ml double walled bottle.,40 x 40,150 x 70,8 x 27,PS / Silicone
7479,Water bottle (850ml) made from Tritan.,45 x 45,150 x 50,7 x 25,Stainless steel / PS / Silicone / Tritan
7482,Travel pillow with polyfoam beads and soft suede fabric. ,60 x 60,,32 x 21,Polyfaom / Polystyrene / Spandex / Suede
7483,Sports towel in a drawstring nylon pouch,50 x 50,,n/a,n/a
7484,Near Field Audio speaker.,60 x 30,,7 x 13,ABS
7485,Nylon ripstop (210D) toiletry bag. ,100 x 60,100 x 40,13 x 17,PVC / Ripstop Nylon
7486,Glass drinking mug.,35 x 30,25 x 10,9 x 18,ABS / Glass / Silicone
7487,Glass drinking bottle (590 ml) with carry strap.,35 x 40,,7 x 25,ABS / Glass / Silicone
7488,Glass drinking bottle (590 ml) with silicon grip design. ,30 x 30,25 x 10,"7,5 x 29",ABS / Glass / Silicone
7489,Cap with five panels and reflective strips.,80 x 50,,19 x 13,Polyester
7491,Polyester and mesh five panel baseball cap.,80 x 50,,18 x 11,Polyester 100% / Polycanvas 600D
7492,Polycanvas five panel sandwich cap.,80 x 50,,19 x 13,Metal / Polycanvas 600D
7493,Polyester 600D tablet/document bag. ,150 x 90,,27 x 33,Polyester 600D
7494,Polyester 600D travel bag/backpack. ,100 x 60,100 x 60,55 x 30,Nylon / Polyester 600D
7495,Retractable camping light with six LED lights.,30 x 30,40 dia,12 x 9,ABS / Steel
7496,Plastic retractable ballpen with blue ink.,50 x 20,,1 x 15,ABS
7497,Plastic push cap action ballpen with black ink. ,50 x 20,,"1,1 x 14",ABS
7498,"Plastic soft touch ballpen and phone holder, black ink.",45 x 10,,"1,2 x 16",ABS
7499,Plastic retractable ballpen blue ink.,40 x 20,,"1,1 x 14",ABS / AS
7500,Plastic ballpen with blue ink.,40 x 20,,"1,1 x 14",ABS
7504,Cooler bag for six bottles,80 x 80,,36 x 29,PVC / Satin / Polyester 420D
7508,Quality groceries basket. ,200 x 90,,48 x 28,Aluminium / EVA / Polyester 320 - 330 gr/m2
7509,Metal drinking bottle,40 x 40,180 x 80,7 x 22,Aluminium / PP
7510,Quality groceries cooling basket.,200 x 90,,48 x 28,ABS / Aluminium / EVA / Polyester 320 - 330 gr/m2
7512,Quality groceries bag.,200 x 90,,50 x 18,Aluminium / EVA / Polyester 320 - 330 gr/m2
7521,Cooler bag,130 x 70,70 X 50,36 x 20,Nylon / Polyester / PVC 600Dx300D
7529,Plastic laser pen and presenter.,40 x 10,25 x 10,15 x 9,ABS / Copper / Rubber
7530,Quality large shopping/groceries bag.,250 x 250,,42 x 18,Aluminium / Polyester 320 - 330 gr/m2
7535,Cooler bag,80 x 50 ,,28 x 24,Polyester / PVC 600Dx300D
7539,"Drinking bottle, 400ml",40 x 25,,7 x 20,AS / PE / AS / PE / PP
7540,Bamboo ballpen with a rubber tip and black ink.,40 x 20,,1 x 14,ABS / Steel / Bamboo
7548,Plastic screw lid pot with sugar free mints and lip balm.,28 dia,,4x 4,PS
7551,800ml Sports bottle ,50 x 20,40 x 40,8 x 26,ABS / AS / Stainless Steel 18/0 / PP
7552,400ml Aluminium water bottle ,40 x 40,190 x 80 ,7 x 18,Aluminium / Plastic / Metal
7555,Wooden carpenters pencil,50 x 9,,1 x 18,Wood / Graphite
7557,Bottle with 650ml capacity ,40 x 40,,7 x 22,PP
7560,Mobile phone travel set.,60 x 30,,7 x 11,Microfibre
7561,Groceries trolley in a polyester 320g grey material.,200 x 100,240 x 240 ,27 x 34,Aluminium / Polyester 320 - 330 gr/m2
7563,PVC transparent cooler bag ,60 x 20,,10 x 26,Glycerin / PVC 0.3mm
7567,Foldable plastic water bottle ,60 x 50 ,,12 x 27,PE / PP / PA
7570,Plastic shoehorn with a polishing sponge. ,35 dia,,16 x 5,PP / Sponge
7572,Lens and screen cleaning spray.,45 x 15 ,,4 x 10,20% nylon/80%polyester
7573,Plastic mint card with sugar free mints and  toothpicks.,50 x 35,,5 x 8,PP
7575,Sunscreen lotion (60 ml) with a SPF 30 protection.,50 x 20,,13 x 5,PP / PE
7576,"10cm/4"" Ruler a small pen with black ink.",40 x 15,,3 x 18,ABS / AS / Steel
7577,Sunscreen stick with SPF 30 protection.,40 x 10,,8 x 4,PP
7578,Plastic ballpen with a rubber grip and black ink.,35 x 20,,2 x 14,ABS / TPR
7579,"Plastic ballpen with blue ink,.",40 x 15,,1 x 14,ABS
7580,Plastic ballpen with blue ink.,40 x 8,,14 x 1,ABS / Steel
7581,Aluminium ballpen with blue ink.,40 x 10,,1 x 14,ABS / Aluminium / Steel
7582,Plastic ballpen with black ink.,40 x 8,,1 x 14,ABS / Aluminium / Steel / TPR
7584,Drinking bottle (500ml) made from recyclable plastic. ,30 x 55,,7 x 19,HDPE
7589,Polyester zipped key wallet.,60 x 30,,8 x 10,Polyester / Steel
7590,Plastic 'smilie' bottle opener.,30 x 25,,8 x 5,ABS / Aluminium
7591,Stainless steel bottle opener.,50 x 25,,17 x 4,Stainless steel
7594,Aluminium ballpen with black ink and rubber tip.,40 x 7,,1 x 14,ABS / Aluminium
7596,Aluminium ballpen with blue ink and mechanical pencil.,50 x 20,,5 x 17,PP / PS
7597,Classic plastic bottle opener.,50 x 12,,15 x 5,Iron / PE
7598,Set of two lenses for mobile phones.,60 x 25,,13x 6,ABS / Acrylic / Aluminium / Microfibre / EVA
7600,Cotton 180g/m² apron.,200 x 150,,65 x 90,Cotton 180g/m2
7601,"Retractable USB/micro USB cable,",30 x 25,,6 x 4,ABS
7602,Aluminium bottle opener with key ring.,30 x 10,,8 x 4,Aluminium
7603,Aluminium telescopic torch and screwdriver.,50 x 25,,20 x 8,Aluminium / Cardboard / Carbon Steel
7604,Ice pack with cooling gel.,60 x 18,,12 x 8,HDPE
7605,Plastic ballpen with blue ink and rubber tip.,30 x 15,,1 x 14,ABS / Steel
7606,Non-woven sports bag.,100 x 100 ,,25 x 42,Non Woven
7607,Solar powered plastic dancing figure.,25 x 10,,11 x 5,PS / Tritan
7608,Polyester wrist wallet with zipped pocket.,60 x 40,,6 x 10,Polyester 200 gr / m2
7609,Picnic rucksack for four people.,150 x 100,,30 x 40,PVC / Stainless steel / Polyester 600D / PP
7613,Picnic rucksack for four people.,110 x 70,,40 x 36,Polyester / PU / Stainless steel / PP
7624,Manicure set ,40 x 15,30 x 15 ,"4,8 x 12",Aluminium / Metal
7627,Set of two lenses for mobile phones.,40 x 40,,7 x 7,Metal / PP
7629,Plastic ballpen with blue ink.,40 x 20,,1 x 14,ABS
7631,Plastic water resistant bluetooth speaker .,25 x 7,,n/a,n/a
7633,Ladies shoulder bag.,130 x 80,,36 x 15,Polyester 600D
7635,Tetron cotton apron with two front pockets.,190 x 150,,100 x 70,TC fabric
7637,Drawstring backpack.,180 x 180,,37 x 46,Polyester 210D
7639,Drawstring backpack made from 201D polyester. ,160 x 100,,37 x 45,Polyester 210D
7642,GETBAG 600D polyester laptop backpack.,120 x 60,,45 x 31,Polyester 600D
7643,Drawstring backpack made from 201D polyester. ,160 x 100,,36 x 46,Polyester 210D
7644,GETBAG 600D polyester multifunctional laptop bag.,160 x 70,,30 x 45,Polyester 600D / Polyester 600D
7645,GETBAG 600D polyester backpack.,100 x 100,150 x 140,46 x 13,Polyester 600D
7646,GETBAG 600D polyester tablet bag.,130 x 60,,27 x 2,Polyester 600D
7647,Reporter bag in a polyester 600D/PVC material.,150 x 60,,38 x 16,Polyester 600D
7648,Drawstring polyester backpack.,200 x 140,,36 x 46,Polyester 210D
7649,Shopping bag. 600D polyester.,160 x 120,,40 x 11,Polyester 600D
7650,"Shopping bag, 600D polyester.",160 x 100,,39 x 41,Polyester 600D
7651,Cooler bag made from 210D polyester.,100 x 60,120 x 60,20 x 15,Polyester 210D / Aluminium foil
7653,Round cooler bag made from 210D polyester.,100 dia,100 x 60,22 x 18,Polyester 210D
7654,Cooler bag made from 420D polyester.,120 x 60,110 X 50,30 x 16,PE / Polyester 420D / PEVA
7655,Cooler bag made from 600D polyester.,110 x 50,,30 x 20,Polyester 600D / PE / PEVA
7656,Sports bag made from 600D polyester.,160 x 80,,53 x 23,Polyester 600D
7658,Sports bag made from 600D polyester.,160 x 70,,57 x 27,Polyester 600D
7659,Shopping bag made from polyester material.,150 x 100,,36 x 10,Polyester 600D
7661,Shoulder bag in a polyester 600D /PVC material.,100 x 40,120 x 70,32 x 7,600D/PVC
7664,Wallet made from 190T/600D polyester.,65 x 30,,13 x 9,Polyester 600D / Polyester 190T / Polyester 600D
7667,Toilet bag made from 190T/600D polyester.,100 x 40,,31 x 22,PVC / Polyester 600D / Polyester 190T
7668,Tablet shoulder bag.,200 x 160,,32 x 40,Polyester 600D / Polyester 190T / Velcro
7669,PVC Sports bag with adjustable shoulder strap. ,180 x 90,,33 x 48,Metal / PVC
7670,PVC Messenger bag.,180 x 90,,27 x 37,Metal / PVC
7673,Sports bag with reflective piping.,200 x 80,,60 x 30,Polyester 600D / Twill Polyester
7674,Laptop bag made from 600D polyester.,140 x 70,,30 x 37,Polyester 600D / Twill Polyester
7675,Shoulder bag made from 600D polyester.,130 x 80,,29 x 22,Polyester 600D / Twill Polyester
7676,Foldable beach chair.,200 x 100,,n/a,n/a
7677,Sports bag made from polyester 600D ripstop.,200 x 100,,58 x 19,Ribstop 600D
7678,Plastic 5-in-1 ballpen with power bank 2200mAh.,50 x 15,,n/a,n/a
7679,Stainless steel hip flask (320 ml) with screw cap. ,50 x 35,,14 x 9,Stainless Steel 304
7680,Car power adapter with emergency hammer.,25 dia,,9 x 16,ABS / Aluminium
7681,Polypropylene 520ml cup. (not suitable for hot drinks),30 x 30,100 x 30,9 x 16,PP
7682,Plastic car charger with cigarette lighter port. ,25 x 15,,n/a,n/a
7686,HD Digital camera,40 x 8,40 x 10,6 x 2,To be specified
7690,Plastic cup holder with three USB ports.,35 x 35,,n/a,n/a
7691,Plastic multi-functional car charger. ,30 x 30,,n/a,n/a
7692,Plastic car charger with 2 USB ports.,25 x 10,,n/a,n/a
7702,Plastic ruler with magnifier,40 x 20,,14 x 4,PVC
7705,Card size magnifying glass,75 x 18,,9 x 6,PVC
7707,Thin plastic magnifying glass,25 x 10,,9 x 5,PVC
7713,Fidget spinner,18 dia,,8 x 7,ABS/Steel
7717,Plastic Bluetooth earphones. ,35 x 12,,n/a,n/a
7719,Plastic headphones with adjustable headband,30 dia,,n/a,n/a
7720,Plastic self-righting desk light.,20 x 15,20 dia,n/a,n/a
7723,Sport set in a polyester (420D) pouch with belt clip.,60 x 35,,n/a,n/a
7724,"Non-woven laminated beach bag , 80 gr/m2",280 x 200,,n/a,n/a
7727,Polycanvas 300D zipped toilet bag. ,100 x 60,,n/a,n/a
7728,Polycanvas 300D shopping bag.,250 x 120,,n/a,n/a
7729,Polycanvas (300D) backpack. ,170 x 100 ,,n/a,n/a
7732,Car desk with compartments for additional storage abilities.,200 x 200,,n/a,n/a
7733,ABS keychain with LED light.,30 x 7,,n/a,n/a
7735,ABS USB hub with 4 ports. ,40 x 20,,n/a,n/a
7737,Aluminium USB hub with 4 ports. ,60 x 12,,n/a,n/a
7739,ABS Bluetooth GPS tracker. ,25 x 25,,n/a,n/a
7742,PVC Extra lightweight trolley case.,50 x 50,,n/a,n/a
7745,Polyester cooler bag. ,180 x 80,,n/a,n/a
7747,Multi-functional metal torch.,30 x 20,,n/a,n/a
7748,ABS Plastic adjustable headphone.,53 dia,,n/a,n/a
7752,A5 folder with an integrated 4000mAh power bank.,70 x 50,,n/a,n/a
7757,Credit card holder with RFID protection.,80 x 50,,n/a,n/a
7761,ABS Plastic light. ,25 x 15,,n/a,n/a
7762,"Toolset, 20pc in a Oxford fabric pouch (600D)",70 x 30,,n/a,n/a
7763,A5 Soft feel note book with PU cover.,60 x 30,,n/a,n/a
7765,Plastic Bluetooth earphones. ,40 x 15,,n/a,n/a
7769,Coaster with bottle opener and non-slip base.,50 x 35,,n/a,n/a
7772,Travel kit. ,60 x 30,,n/a,n/a
7775,Fleece bathrobe. ,n/a,,n/a,n/a
7778,ABS Plastic car charger.,30 x 12,,n/a,n/a
7780,ABS Spinner pen,30 x 8,,n/a,n/a
7784,Multi-functional stainless steel BBQ tool.,70 x 20,,n/a,n/a
7786,Polyester multi-purpose A4 document folder.,150 x 100,,n/a,n/a
7787,Wallet for passport and credit cards with RFID protection.,60 x 60,,n/a,n/a
7788,Colouring set.,50 x 50,,n/a,n/a
7789,Double-walled stainless steel thermos mug (460 ml).,30 x 40,,n/a,n/a
7790,Kitchen set. ,n/a,,n/a,n/a
7791,Shaver with USB connection.,50 x 35 ,,n/a,n/a
7792,First-aid kit in a metal tin.,60 x 30,,n/a,n/a
7793,Plastic work lamp with COB lighting and PC lens.,50 x 10,40 x 30,n/a,n/a
7794,Torch with 6 LED lights and glow-in-the-dark silicone strap,25 x 8,,n/a,n/a
7796,Plastic Bluetooth speaker.,30 x 20,,n/a,n/a
7798,Jute shopping bag with short handles.,250 x 250,,n/a,n/a
7799,Foldable carry/shopping bag made from Oxford fabric.,250 x 250,,n/a,n/a
7801,Wooden carpenter's pen with black ink and a 14cm ruler.,50 x 7,,n/a,n/a
7802,Plastic camping LED light with adjustable dial.,25 x 20,,n/a,n/a
7803,12 Water-based felt tip pens in a transparent plastic case.,45 x 20 ,,n/a,n/a
7805,Popular types of sticky notes in a transparent zipped PVC pouch.,50 x 30,,n/a,n/a
7806,Plastic 8 digit desk calculator.,60 x 12,,n/a,n/a
7807,Plastic water-resistant protective pouch.,50 x 35,,n/a,n/a
7811,Plastic waterproof protective pouch for mobile devices.,60 x 30,,n/a,n/a
7812,Pruning shears with lock.,40 x 6,,n/a,n/a
7813,Plastic work lamp and torch.,25 x 7,,n/a,n/a
7815,Plastic in-ear Bluetooth earphones in a transparent case,50 x 20,,n/a,n/a
7816,Plastic in-ear Bluetooth earphones in a transparent case.,50 x 20,,n/a,n/a
7817,A5 Card folder with cut out handles.,60 x 35,,n/a,n/a
7818,Polyester kite to colour in yourself.,n/a,,n/a,n/a
7819,"Ball game, 3pc.",60 x 35,,n/a,n/a
7821,Plastic reading light with LED lighting and USB connection,30 x 8,,n/a,n/a
7822,Jute shopping bag with short handles.,250 x 250,,n/a,n/a
7823,Non-woven cool bag.,200 x 200,,n/a,n/a
