5445,Plastic ballpen with rubber tip and blue ink.,35 x 5,,"ø 1,1 x 14,3 cm",ABS / Microfibre
5459,Plastic ballpen with blue ink. ,35 x 7,40 x 6,"ø 1,2 x 12,5 cm",ABS / Metal
5460,BBQ set in zipped case,100 x 30,,"40 x 12 x 3,5 cm",Stainless Steel 430 / Non-woven 90g/m2
5466,Aluminium ballpen with chrome trims and blue ink,25 x 20,45 x 5,"ø 0,9 x 13,5 cm",Aluminium / Metal
5470,Plastic ballpen with one LED light and blue ink. ,30 x 6,,"ø 1,6 x 13,2 cm",ABS / Metal
5492,High visibility backpack cover,170 x 130,,85 x 65 cm,Polyester 190T
5495,Plastic syringe shaped ballpen with blue ink. ,40 x 10,,"ø 1,2 x 14,4 cm",ABS
5507,Set of 17 small plastic Christmas balls ,25 x 25,,"20 x 12 x 2,5 cm",PP
5521,Pedometer ,15 dia ,,"5,8 x 3,9 x 2,2 cm",ABS / HIPS
5568,Travel bag with rope handles,140 x 40,,"44,5 x 24 x 36 cm",PVC
5575,Shopping bag ,110 x 110,,"39 x 33 x 9,5 cm",Polyester 600D
5576,Travel bag ,150 x 80,,41 x 29 x 16 cm,Polyester 600D
5578,Backpack with front pocket,90 x 90,,40 x 28 x 16 cm,Polyester 600D
5587,"Backpack, 600d nylon",110 x 70,,47 x 35 x 17 cm,Polyester 100% / Ripstop Nylon / PVC 600Dx300D
5607,Travel wallet and neck cord,70 x 35,,14 x 17 cm,Nylon / Polyester 600D
5619,Foldable shopping bag,180 x 180,120 x 60,"11 x 19,3 x 2,5 cm",Non woven 80gr
5622,Backpack ,80 x 80,,32 x 19 x 43 cm,Ripstop 210D
5668,Polyester waist bag ,90 x 40,,31 x 10 x 9 cm,Metal / Nylon / Polyester 600D
5675,Sports bag ,180 x 80,,"42,5 x 31 x 27 cm",Polyester 600D / Nylon 420D
5688,Sports/travel bag ,100 x 180,,60 x 28 x 28 cm,Polyester 600D / PVC backing
5689,Sports/travel bag ,200 x 100,110 x 80 ,60 x 28 x 33 cm,Polyester 600D
5714,Toronto ballpen,30 x 20,,"ø 1 x 13,2 cm",Copper / Plastic / Brass / Beechwood
5717,Plastic oblong key holder.,22 x 8,,"8,4 x 1,8 x 1 cm",Aluminium / TPU
5741,Wooden pen set,35 x 20 ,50 x 6,"17,6 x 4,4 x 2 cm",Beechwood / Aluminium / Maple wood
5768,"Ballpen, laser and LED light",35 x 15,30 x 6,"21 x 10,2 x 4,7 cm",Glass / EVA / Birchwood / Aluminium / Rosewood
5770,Wooden ballpen and rollerball ,35 x 15,30 x 30 ,"20,8 x 6,3 x 3,7 cm",Birchwood / Aluminium / Rosewood / Aluminium / Rosewood
5784,Pen set made from bamboo,35 x 20,35 x 6 ,"16,2 x 4,5 x 2,4 cm",Copper / PS / Steel / POM / Bamboo
5786,Ballpen made from bamboo ,35 x 20,35 x 6 ,"16,2 x 4,5 x 2,4 cm",Copper / PS / Steel / POM / Bamboo
5794,Picnic basket for 2 people.,n/a,,40 x 30 x 19 cm,Plastic / Metal / PU / Reed / Stainless steel
5795,Picnic basket for 4 people.,n/a,,54 x 34 x 20 cm,Metal / PU / Reed / Stainless steel / Ceramic
5807,Ice scraper and polyester glove.,70 x 60 ,,"16,5 x 37,5 x 1 cm",ABS / Fibreglass / Polyester
5808,Plastic push cap ballpen with black ink.,50 x 20,,"ø 1,1 x 14 cm",ABS
5815,Plastic ice scraper.,50 x 20,,"7,6 x 20 x 2,1 cm",PS / PP
5816,Curved plastic ice scraper.,60 x 40 ,,"22,5 x 11 x 1,3 cm",PS
5817,Ice scraper in fleece glove.,70 x 50 ,,"1,6 x 16 x 27,5 cm",ABS / Polyester 210D
5836,"Star-shaped glass candle holder, including candle ",n/a,,"8 x 8 x 2,4 cm",Glass
5838,Plastic twist action ballpen with blue ink.,35 x 20,,"ø 1,2 x 14 cm",ABS
5840,Plastic mobile phone stand and steel bottle opener.,40 x 8,30 x 8,"13,1 x 1,6 x 1,6 cm",ABS / EVA / Iron / Steel
5851,Plastic stylus pen suitable for capacitive screen.,20 x 10,,"10,3 x 3 x 0,7 cm",ABS / Rubber / Iron / Steel
5852,Thumbs up' stylus pen.,25 x 20,,"6,1 x 8,1 x 1,2 cm",ABS / Iron / Steel / LED
5856,Mini beach bucket in four colours.,n/a,,"9,5 x 6 x 15 cm",PP
5865,Stainless steel and PP fourteen piece kitchen set. ,50 x 35,,"32,5 x 11,5 x 16 cm",Rubberwood / Stainless steel / PP / Steel / Stainless steel 420
5871,Plastic ballpen with a rubber tip and black ink.,30 x 5,,ø 1 x 14 cm,ABS
5893,"Plastic translucent 12cm ruler with pen, blue ink. ",30 x 6,45 x 15,"2,6 x 13 x 1 cm",ABS / AS
5954,Clown plush toy.,30 x 15,,"22 x 23,5 x 16 cm",Polyester
5957,USB hub with four colourful ports.,30 x 15,,ø 7 x 14 cm,ABS / Metal / PVC
5961,Ice scraper and snow brush.,80 x 15,,"89 x 14 x 3,5 cm",ABS / Aluminium / PVC / EVA
5964,Glass drinking jar (510ml),25 x 15,,"21 x 10 x 7,8 cm",Glass / Metal
5986,Charles Dickens ballpen. ,30 x 25,30 x 10,"18 x 5,8 x 3,2 cm",Plastic / Metal / Velvet / Nikkel plated
5991,Charles Dickens pen set.,30 x 8 ,,"18 x 8,1 x 2,9 cm",Alloy / Metal / PU / Velvet / Nikkel plated
6024,Reflective strap with lights.,40 x 15,,"42 x 2,5 x 0,9 cm",Nylon / PVC / LED
6025,Nickel plated keychain.,22 x 7,,"10,7 x 5,2 x 1,3 cm",Metal / Nikkel plated
6026,Nickel plated keychain.,22 x 7,,"10,7 x 5,1 x 1,3 cm",Metal / Nikkel plated
6080,Bag with 10 wet tissues.,40 x 20,,"15 x 8 x 1,5 cm",Plastic / Non Woven
6081,Reindeer metal nutcracker.,50 x 10,,"19,5 x 15,4 x 4,3 cm",Aluminium / Zinc alloy
6081,Aluminium nutcracker ,50 x 10,,"19,5 x 15,4 x 4,3 cm","Aluminium, Zinc alloy"
6084,Snap arm band.,170 x 15 ,,"ø 3 x 34 x 0,3 cm",PVC / Velvet / Iron
6119,Conference bag ,150 x 100,,38 x 10 x 29 cm,Aluminium / Microfibre / PVC / Polyester 1680D
6141,Document bag,180 x 70,,"38 x 9,5 x 27,5 cm",PVC / Polyester 600D
6142,Trolley with extendable handle.,120 x 100,,58 x 36 x 24 cm,ABS / Metal / EVA
6154,Plastic roller pen with black ink.,40 x 20,,"ø 1,1 x 14,5 cm",ABS
6157,Document bag ,150 x 110,,"37,5 x 29 x 9 cm",PVC / Polyester 600D
6163,5 in 1 game set ,70 x 15,18 x 18,"16,7 x 16,7 x 2,8 cm",Firewood / Bamboo / Polywood
6170,ABS plastic trolley.,100 x 25,,"56,5 x 36,5 x 21 cm",ABS / Aluminium
6198,Cotton apron,150 x 200,150 x 120 ,"90 x 60 x 0,2 cm",Cotton 145g/m2
6201,LCD thermometer ,25 dia ,25 dia,"3 x 6,5 x 2 cm",ABS / Acrylic / LCD
6209,Document/laptop bag,200 x 100 ,,"37 x 10,5 x 29,5 cm",PVC / Polyester 1680D
6214,Kitchen timer,20 x 20,,"ø 6 x 7,4 cm",Plastic
6221,Light weight trolley.,180 x 100,,36 x 21 x 56 cm,Aluminium / Polyester 420D
6227,"Exhibition bag, non woven ",240 x 240 ,,"37 x 41 x 0,3 cm",Non woven 80gr / Polypropylene
6232,"Drawstring bag, non woven ",200 x 200 ,,"37 x 40,5 x 0,2 cm",Non woven 80gr / Polypropylene
6238,Drawstring backpack,200 x 200,,"36 x 0,1 x 41 cm",Polyester 190T
6242,Drawstring backpack,200 x 200 ,,"36 x 40,5 cm",Polyester 190T
6243,Safety lamp with clip,30 x 30,,"ø 5 x 1,7 cm",ABS / LED
6260,"Non-woven (80g/m2), zipped bag .",120 x 50,,"12 x 36,5 x 16 cm",PVC / Non woven 80gr
6264,Foldable shopping bag ,45 x 40,250 x 250,"11,5 x 6 x 2,5 cm",Polyester 190T
6266,Foldable shopping bag,50 x 60,250 x 250,"8 x 2,5 x 10 cm",Polyester 190T
6284,Foldable shopping bag ,200 x 200,,33 x 58 cm,Plastic / Polyester 190T
6289,Set of two mini bicycle lights,15 x 10,50 x 15,"9,5 x 4,4 x 2,2 cm",ABS / PP
6294,"Shopping bag, non-woven ",250 x 250,,"47,5 x 42,5 x 14 cm",Non woven 80gr
6304,Foldable shopping bag ,150 x 90,,"48,5 x 28 x 28,5 cm",Aluminium / Nylon / PVC / Polyester 600D
6312,Leather Charles Dickens® wallet. ,40 x 40,,"10,8 x 12,5 x 2,1 cm",Nylon / Cow leather
6330,Safety reflector ,45 dia,25 x 15,"ø 13 x 6,3 cm",PP
6333,Vest shaped key holder,25 x 20,,"4,4 x 5,9 x 0,2 cm",Metal / PVC
6336,Light bulb key holder ,15 x 10,,"ø 2,8 x 9,3 cm",Metal / PS
6337,Polyester bicycle cover ,90 x 90,,26 x 21 cm,Polyester 190T
6361,Polyester laptop backpack. ,180 x 130,,"44 x 28,5 x 11 cm",Polyester 300D
6364,Polyester (300D) laptop bag. ,150 x 80,,27 x 36 x 11 cm,Polyester 300D
6392,Polyester (600D) toilet bag.,110 x 60,,"14 x 21 x 6,5 cm",Polyester 600D
6395,Polyester (1680D) laptop bag.,120 x 70,60 x 80,"31,5 x 43,6 x 11 cm",PU / Polyester 1680D / Polyester 210D
6397,Non-woven (80g/m2) shoe bag.,130 x 50,,42 x 16 x 12 cm,Non woven 80gr
6417,"Folder with natural card cover,",120 x 80,50 x 20,26 x 33 x 1 cm,ABS / cardboard 600 gsm / paper 70 gsm
6419,Small notebook,45 x 45,40 x 8,"8,9 x 11,1 x 1 cm",Plastic / paper 70 gsm / Kraftpaper 350 gsm
6425,Toilet bag ,100 x 60,,"26 x 14,5 x 13,5 cm",Polyester 600D
6427,Travel / toilet bag,80 x 50,,"9,5 x 19 x 16 cm",Metal / 600D Gucci polyester
6431,Sports/travel bag,160 x 70 ,,69 x 34 x 36 cm,PVC / Polyester 210D / Polyester 600Dx300D
6443,Digital luggage scales.,15 x 10,,"3,7 x 10 x 3,2 cm",ABS / Metal / Polyester
6447,Frosted toilet bag.,100 x 40,,"25 x 20,7 x 7,2 cm",PVC
6449,Zipped garment bag,n/a,,"90 x 59 x 0,4 cm",PEVA
6451,Conference bag.,160 x 90,,"38 x 32,2 x 0,5 cm",Plastic / Metal / Polyester 600D
6456,"Frisbee, 21cm diameter - X887536",115 dia,130 dia,"ø 21 x 2,5 cm",PP
6458,Eraser with pencil sharpener,25 x 15,,"6,4 x 3,4 x 1,7 cm",PS / TPR
6471,Plastic twist action ballpen with black ink. ,45 x 20,,"ø 1 x 13,2 cm",ABS
6472,Bicycle bell with compass.,15 x 10,,"4,5 x 6,2 x 7,4 cm",Aluminium / Mineral oil
6474,Plush cloth.,30 x 15,,"19 x 19 x 0,5 cm",Polyester 100%
6487,Transparent umbrella.,60 x 10,,ø 86 x 73 cm,Plastic / Metal / POE
6498,Desk organiser,70 x 40 ,100 x 80,"12,1 x 10,2 x 3,4 cm",paper 70 gsm / Kraftpaper 128 gsm / Cardboard 2mm
6506,Wire bound sticky memos ,50 x 40,,"7,5 x 8 x 2,5 cm",Cardboard / Metal / Paper
6509,Wire bound notebook.,50 x 40 ,,"8,7 x 13 x 1,4 cm",paper 70 gsm / Kraftpaper 350 gsm
6510,Fabric hand held fan,50 x 10,,"23 x 2,2 x 2 cm",PS / TC fabric
6512,Stainless steel seven piece steak knife set.,50 x 35,,"25 x 6,6 x 6,6 cm",PP / Pinewood / Stainless steel 420
6516,Plastic digital kitchen timer. ,35 x 10,,"5,3 x 7 x 0,9 cm",ABS
6517,Plastic ballpen pizza slice shape with blue ink.  ,35 x 10,,"5 x 13 x 2,5 cm",ABS
6521,"Tape measure, 3m",30 x 15,,"7 x 6,5 x 7 cm",ABS / Steel / TPR
6525,"Tape measure, 3m",30 dia,,"7,7 x 5,6 x 3,4 cm",ABS / Metal
6526,"Tape measure, 5m",30 dia,,"9,4 x 7 x 4,1 cm",ABS / Metal
6527,Binoculars. 10 x 42 magnification.,20 x 6,40 x 15,"10 x 16,5 x 6 cm",Plastic / Nylon / PVC / Rubber / Velcro
6528,Binoculars. 4 x 30 magnification.,25 x 7,35 x 12,"5 x 10 x 12,5 cm",Plastic / Nylon / Rubber / Velcro
6530,Competition frisbee.,85 dia,,"ø 25,5 x 3,2 cm",PP
6533,Stainless steel 450ml travel mug.,160 x 45,40 x 40,"ø 8,1 x 19,7 cm",PP / Stainless Steel 201 / Silicone
6535,"Aluminium sports flask, 500ml",40 x 40 ,,"ø 7,1 x 27,5 cm",PP / Stainless Steel 201 / Silicone
6536,"Aluminium sports bottle, 750ml",30 x 30 ,,"ø 7,26 x 25 cm",Stainless Steel 18/0 / PP
6537,Large PVC  beach ball.,200 x 100,,ø 49 cm,"PVC 0,18 mm"
6538,Food tongs with a rubber gripped handle.,50 x 10,,34 x 34 x 4 cm,Nylon / Stainless Steel 430
6539,"Plastic ballpen with rubber tip and, black ink. ",40 x 20,,"ø 1 x 14,6 cm",ABS
6540,Plastic twist action ballpen with blue ink.  ,45 x 20,,"ø 1,3 x 14,4 cm",ABS / Metal
6541,High visibility promotional safety jacket.,100 x 70,160 x 100,"71 x 74,5 x 0,2 cm",Polyester 100%
6542,Promotional safety jacket for children.,90 x 45,150 x 80,"57 x 59 x 0,2 cm",Polyester 100%
6543,16 pc First aid kit.,60 x 30,,"16,5 x 12,6 x 5,8 cm",EVA
6544,Car emergency first aid kit. ,80 x 25,,"33 x 14,4 x 8,1 cm",EVA
6545,Mini Fridge. (not for the UK or Ireland) ,70 x 70,,"18,5 x 27,5 x 25 cm",ABS
6546,Mini portable barbecue.,50 x 50,,ø 32 x 45 cm,Iron
6547,Foldable barbecue grill. ,100 x 20,,"30 x 25,5 x 28,5 cm",Steel
6548,Body mass indicator tape (BMI) 1.5m,20 x 12,,"5,3 x 5,6 x 1,7 cm",ABS / PVC
6556,"First aid kit in a plastic box, 10pc",50 x 20,,"10,7 x 9,1 x 3,6 cm",PP
6559,"Plastic, 1.5m, heart shaped BMI tape measure.",40 x 10,,"6,7 x 6,7 x 2 cm",ABS / PVC
6584,Plastic bottle opener in shape of a foot.  ,30 x 14,20 x 14,"10,6 x 5,7 x 0,3 cm",ABS / Iron
6603,Playing cards,n/a,,"9 x 6 x 1,8 cm",Cardboard / Paper
6604,3 in 1 Touch screen pen and stylus.,45 x 8,,"ø 1,8 x 13,7 cm",ABS / Metal
6608,Ballpen with black ink and stylus.,45 x 8,,"ø 1,4 x 12,7 cm",ABS / Metal
6612,Wooden ballpen with metal clip.,30 x 20,50 x 7,"ø 1,5 x 13,5 cm",ABS / Metal / Bamboo
6614,Metal twist action ballpen.,50 x 10,,"16,7 x 2,6 x 2,2 cm",Aluminium / Copper / Paper / PVC
6621,"Parking disc, scraper, coins",50 x 50,,"11,9 x 15,5 x 0,6 cm",Plastic
6622,A5 size polypropylene bag,110 x 120,,"19,8 x 29,5 x 8,2 cm",Nylon / PP 0.18mm
6623,A4 size polypropylene bag,150 x 160,,"26 x 39,7 x 10,1 cm",Nylon / PP 0.18mm
6632,2m Folding ruler.,70 x 20,,"23 x 1,5 x 2,7 cm",ABS
6633,Writing set in a pouch.,40 x 10 ,,"14,8 x 4,3 x 2,5 cm",ABS / Aluminium / PU / PVC
6638,Plastic ballpen with blue ink.  ,25 x 20 ,,"ø 1,4 x 14 cm",ABS
6639,Telescopic aluminium flash light.,30 x 4,,"ø 2,2 x 16,9 cm",Aluminium / Metal / Rubber
6651,Steel ballpen with silicone barrel. ,35 x 7,,"ø 1,2 x 12,2 cm",Iron / ABS / Iron / Copper
6670,Promotional safety vest for children.,100 x 50,,"30 x 37,5 x 0,1 cm",Polyester 100%
6671,House shaped mint card ,40 x 30,,"6,3 x 7,2 x 0,6 cm",PP
6679,Truck shaped mint card ,40 x 25,,"8,9 x 4,9 x 0,6 cm",PP
6685,Travel wallet with integrated 4000mAh power bank.,70 x 35,,"24 x 14,3 x 2,5 cm",Svepa PU
6692,Svepa PU zipped travel wallet.,90 x 50,,"25,5 x 17,5 x 3 cm",PU / Linen
6698,Large wooden chest. ,60 x 25,,43 x 32 x 32 cm,PU / Iron / Pinewood / Multiplex
6701,Small wooden chest.,60 x 25,,"14,5 x 25,5 x 21 cm",PU / Iron / Pinewood / Multiplex
6703,4pc Barbecue set,100 x 60,,48 x 15 x 5 cm,Stainless Steel 430 / Nylon 210D / Nylon 600D
6725,A5 Document folder with integrated 5000mAh power bank.,100 x 60,,"27 x 24 x 3,5 cm",Rubber / Svepa PU
6728,Oval shaped salad box.,50 x 35,,"22,5 x 18 x 10 cm",PP
6729,A4  Document folder with 5000mAh power bank.,120 x 90,,34 x 26 x 3 cm,Metal / Svepa PU
6730,Solar flower.,20 x 10,,"9,5 x 10,8 x 7 cm",ABS / PP
6731,Salad container with cup and fork.,40 x 40,,"ø 11 x 19,5 cm",PP
6732,Plastic vacuum wine stopper. ,20 x 30,,"ø 4,5 x 7,3 cm",ABS / Silicone
6735,Acrylic beanie with a matching colour label.,40 x 18,,"20 x 20 x 0,3 cm",Acrylic
6814,Wine set in gift box,120 x 50 ,,"36,4 x 11,3 x 11,3 cm",Stainless steel / Zinc / EVA / MDF
6817,Wine set in gift box,24 x 5 ,,"9,7 x 13,5 x 2,6 cm",Cardboard / Stainless steel / Zinc
6821,Wine set in gift box,140 x 110 ,,"14,9 x 17,5 x 5 cm",Stainless steel / Zinc / EVA / MDF
6829,Wine set in gift box,50 x 20 ,,"37 x 12 x 12,5 cm",Stainless steel / Zinc alloy / Aluminium / MDF
6832,Wine set with chess-game,70 x 10 ,,"17,2 x 14,2 x 5 cm",PU / Stainless steel / MDF / Zinc alloy
6854,Steel key ring with two wooden Dutch shoes.,6 x 5,15 x 4,"4,1 x 1,5 x 1 cm",Wood / Iron
6866,Plastic digital weather station. ,65 x 9,65 x 10,"7,7 x 13 x 4,1 cm",ABS / Glass / Metal / Silicone / PCB
6904,Square plastic memo dispenser. ,40 x 40 ,,"5,4 x 5,4 x 3 cm",ABS / paper 70 gsm
6905,Bottle opener with large clip and magnet.,20 x 14,20 x 40,"8,1 x 3,5 x 3,9 cm",ABS / Iron / Carbon Steel
6908,Reflecting plastic whistle on a belt clip.,20 x 20 ,,"11,2 x 4,1 x 0,9 cm",PS / PP
6929,Plastic pen holder with a white board. ,60 x 12,,"7,7 x 11,1 x 4,4 cm",PS / Paper150g/m2
6933,Aluminium ballpen with a rubber tip and blue ink. ,20 x 20,40 x 6,"ø 1 x 14,2 cm",Aluminium / Metal
6936,Plastic car mobile phone holder.,35 x 12,,"8,9 x 8,1 x 7 cm",ABS / HIPS
6947,Leather Charles Dickens® pencil case. ,70 x 30,,"18,8 x 7,6 x 4,4 cm",Cow leather
6963,"Plastic ballpen with a snowman figure, black ink. ",35 x 20 ,,"ø 1,9 x 15 cm",ABS / AS / PP / Steel
6971,"Push cap plastic ballpen with a girl figure, black ink.  ",35 x 20 ,,"ø 1,9 x 15,3 cm",ABS / AS / PP / Steel
6974,"Double walled, 330ml leak proof steel drinking can.",30 x 50 ,,"ø 7,3 x 14,6 cm",Stainless steel
6975,Digital meat thermometer.,10 x 10,20 x 10,"21 x 3 x 2,1 cm",ABS / Glass / Metal / PVC / Stainless Steel 304
6977,ABS trolley with 4 spinner wheels.,60 x 35,,55 x 38 x 19 cm,ABS / Metal / Rubber
6978,ABS trolley with 4 spinner wheels.,60 x 35,,"57,5 x 38,5 x 22 cm",Metal / PC/ABS
6981,Bicycle bag in a polyester material.,200 x 100,,35 x 36 x 13 cm,Polyester 600D / PE / PP / POM
6983,Metal rectangular key holder.,30 x 20,,"7,8 x 3 x 0,4 cm",Metal / Stainless steel / Iron / Zinc alloy
6984,"Plastic pull lamp with a 1W, white LED light. ",40 x 20,,"ø 15,7 x 5,5 cm",ABS / Nylon / PC
6985,Wooden beach ball game. ,100 dia,,"33,5 x 18,8 x 6 cm",PP / MDF
6986,Soft padded 600D polyester stadium cushion. ,140 x 140,70 x 70,"19 x 14 x 3,2 cm",EVA / Polyester 600D / Sponge 5mm
7051,Translucent acrylic cube memo ,20 x 20,,"2,3 x 10,8 x 2,3 cm",Acrylic / Iron
7060,Plastic whistle with neck cord. (sold 48pc per box),15 dia ,,"5,6 x 2 x 2,4 cm",Nylon / PS
7061,Aluminium ballpen with blue ink.,40 x 10,,"ø 1 x 13,5 cm",Aluminium
7074,ABS power bank with Li-ion battery 2200mAh,50 x 12,,"ø 2,5 x 9,7 cm",ABS / Paper
7081,Aluminium power bank 2000 mAh,50 x 13,,"ø 3 x 11,6 cm",Aluminium
7083,ABS Li-polymer power bank 5000mAh,50 x 30,,"12,2 x 7,2 x 1,1 cm",ABS
7089,Aluminium power bank 4000 mAh,50 x 30,,"7 x 12 x 0,9 cm",Aluminium
7091,ABS triangular power bank 2200 mAh,60 x 20,,"9,1 x 3,3 x 3 cm",ABS / Rubber
7092,Aluminium power bank 2200 mAh,50 x 10,,"9 x 2,3 x 2,3 cm",Aluminium
7093,Aluminium power bank with a Li-polymer 2000 mAh,60 x 25,,"10,5 x 4 x 1 cm",Aluminium
7094,ABS power bank with a Li-polymer battery 2000 mAh,40 x 20,,"9 x 5,3 x 0,7 cm",ABS
7096,Five minute shower sand timer ,20 x 20,,"9,9 x 12,7 x 3,7 cm",Glass / Plastic
7097,Polyester (210D) drawstring backpack.,200 x 200 ,,"34 x 42 x 0,2 cm",Polyester 210D
7112,"Pocket knife, 7pc ",23 x 9,,"9 x 2,5 cm",Plastic / Stainless steel
7123,"Tape measure, 3m",45 x 45,,"7 x 6 x 3,3 cm",PE / Steel
7124,Plastic ballpen a rubber tip and blue ink.,50 x 25,,"ø 1,1 x 14,6 cm",ABS
7125,"Tape measure, 5m",40 dia,,"7 x 6 x 3,5 cm",PE / Steel
7126,Spirit level with keychain,28 x 9,,"4 x 1,5 x 1,5 cm",Metal / PET / Solvent oil
7129,PU luxurious black pen case.,40 x 20,50 x 20,"16,5 x 2,8 x 2,8 cm",PU / Stainless steel / Velvet
7130,PU luxurious black pen case.,40 x 40,60 x 30,"16,5 x 2,8 x 2,8 cm",PU / Stainless steel / Velvet
7142,Key holder with one metre tape,20 x 20,,"5,7 x 4 x 1 cm",Metal / PE
7159,26pcs aluminium and metal tool set.,60 x 30,,"9,3 x 17 x 4 cm",ABS / PVC / PE / PP / Steel
7166,"Tape measure and laser, 2m",30 x 20,,"16 x 6 x 2,7 cm",ABS / Steel
7215,A4 Zipped nylon portfolio ,150 x 80,,"36,5 x 29,5 x 3,9 cm",Metal / Polyester / PVC
7220,Steel and wood pocket knife,30 x 7,,"11,9 x 2,2 x 1,5 cm",Pakkawood / Stainless steel 420
7221,Charles Dickens briefcase,80 x 50,,"40 x 31 x 11,5 cm",Leather / Metal / Non Woven
7227,"Vertical, curved business card holder. ",40 x 30,,"9,8 x 6,4 x 1,6 cm",PU / Stainless steel / Velvet
7229,"Horizontal, curved business card holder.",60 x 20,,"9,8 x 6,4 x 1,6 cm",PU / Stainless steel / Velvet
7230,A5 Pad folio with PU cover.,70 x 60,,"23,2 x 17 x 1,8 cm",Nylon / PU
7231,A4 Pad folio with PU cover.,150 x 150,,"30,8 x 24 x 1,8 cm",Nylon / PU
7238,Large steel multi tool,40 x 10,30 x 15 ,"11,6 x 5,6 x 3 cm",ABS / Metal / Nylon / Stainless steel
7240,Three function bar knife ,40 x 6,,"12,2 x 3,1 x 1,4 cm",Plastic / Stainless steel
7243,Plastic light bulb key holder.,12 x 10,,"ø 2,8 x 5,3 cm",ABS / AS / Metal
7245,Telescopic selfie stick.,30 x 40,,"61 x 4,8 x 2,7 cm",ABS / Metal / Silicone
7246,Safety light with powerful COB LED lights. ,40 x 20,,"3,2 x 7,6 x 1,9 cm",ABS / Metal / Silicone
7247,Non-woven foldable beach mat.,180 x 150,,"75 x 59,5 x 8 cm",PP / Non woven 80gr
7248,Plastic telescopic selfie stick. ,8 x 30,,"61 x 4,5 x 2,8 cm",ABS / Metal / EVA
7249,PU foam anti-stress light bulb.,25 x 25,,"ø 6 x 10,2 cm",PU Foam
7251,Aluminium bicycle bell.,30 dia,,"ø 5,4 x 5,1 cm",ABS / Aluminium
7252,Plastic card holder with RFID protection. ,60 x 45,,"6 x 9 x 0,4 cm",PS / Aluminium foil
7255,Torch with 2 LED lights.,20 x 30,,"7,2 x 3,2 x 1,5 cm",ABS
7256,Notebook with a PU cork effect cover.,50 x 60,,"9,1 x 14,1 x 1,6 cm",Nylon / Paper / PU / Rubber
7257,Notebook with a PU cork effect cover.,70 x 60,,"14 x 20,9 x 1,5 cm",Nylon / Paper / PU / Rubber
7258,Large notebook with a PU cork effect cover.,120 x 100,,"20,6 x 29 x 1,5 cm",Nylon / Paper / PU / Rubber
7259,Tablet shoulder bag .,100 x 100,,"25 x 22 x 5,5 cm",Polyester 600D / Polyester 190T
7261,Plastic cooling box suitable for twelve 33cl cans,70 x 35,,25 x 19 x 31,PP/Silicon/Tritan
7263,Plastic and stainless steel garlic cutter.,30 dia,30 dia,"ø 7,4 x 6,4 cm",ABS / Stainless steel / PS
7273,Plastic bicycle light with a 4 LED lights.,25 x 15,,"12,2 x 3,1 x 1,3 cm",ABS / Silicone
7277,Car power adapter with steel part for emergency. ,20 x 8,,"ø 2,6 x 6,4 cm",Stainless steel
7279,Head light with 8 powerful COB LED lights.,30 x 7,,"5,5 x 4,1 x 4 cm",ABS / Rubber
7280,Plastic light with 6 powerful COB LED lights.,25 x 7,,"3,3 x 1,9 x 7 cm",ABS / Metal
7281,Plastic mobile phone holder. ,40 dia,,"6,3 x 7,8 x 3,6 cm",ABS / PVC
7282,Tool set supplied in a black case. 8pc,70 x 30,to fill in the top of the black case 1mm from the edge,"7,6 x 13,5 x 3,3 cm",ABS / PP / Steel / TPR
7284,Plastic 15cm transparent ruler. ,70 x 25,,"4,5 x 18,5 x 0,3 cm",PS
7286,Plastic compass with carabiner clip.,20 dia,,"6,9 x 3,1 x 1,1 cm",ABS
7287,"Non-woven, 70 g/m² apron with a front pocket.",140 x 90,,"73 x 49 x 0,1 cm",Non Woven / Non-woven 70g/m
7288,Plastic bottle (750 ml) with drinking cup. ,40 x 40,140 x 50,"ø 7,3 x 24,5 cm",AS / Silicone
7289,Mobile phone holder.,30 x 20,to fill in either side 1mm from the edge,"3,2 x 9,8 x 1,2 cm",ABS / Rubber
7290,Steel pick-up tool.,50 x 20,,"83 x 8 x 2,1 cm",PP
7293,Bicycle bag with reflective strip.,100 x 30,,"19,5 x 10,5 x 16 cm",Polyester 600D / Velcro
7294,Foldable cooler bag.,n/a,,42 x 28 x 13 cm,Polyester 210D
7295,Cardboard stationery cube. ,60 x 60,93 x 93,"37 x 9,5 x 9 cm",Cardboard
7296,Breakfast mug with a matching spoon.,40 x 40,30 x 15,"ø 9,2 x 15 cm",PP / PS
7297,Bluetooth silicon speaker cube. ,40 x 40,,"5,4 x 5,4 x 5,3 cm",ABS / Rubber coating
7298,Power bank with a 4000mAh capacity. A,60 x 35,,"11 x 6,8 x 1 cm",Aluminium
7299,Plastic ballpen with a coloured cap match to ink.,50 x 15,,"ø 0,8 x 13,7 cm","ø 0,8 x 13,7 cm"
7300,Oval wooden key holder. ,30 x 20,,"5,8 x 3,7 x 0,8 cm",Wood / Steel
7304,Bluetooth speaker in a rubberised case.,35 x 20,,"10,8 x 3,9 x 5,2 cm",ABS / Rubber coating
7305,Ballpen & pencil set,45 x 8,25 x 20,"17,1 x 4,2 x 2 cm",Aluminium / Plastic / Metal
7306,Cosmetic set  in a rotating case.,45 x 15,20 dia,"ø 2,7 x 7,4 cm",ABS / Metal
